"","id","w_retail_and_recreation_percent_change_from_baseline","w_grocery_and_pharmacy_percent_change_from_baseline","w_workplaces_percent_change_from_baseline"
"521","20200304_FAIRBANKS (AK)",10,5,4
"522","20200305_FAIRBANKS (AK)",9,5,4
"523","20200306_FAIRBANKS (AK)",7,1,11
"524","20200307_FAIRBANKS (AK)",12,12,5
"525","20200308_FAIRBANKS (AK)",19,7,3
"526","20200309_FAIRBANKS (AK)",11,6,-6
"527","20200310_FAIRBANKS (AK)",12,3,-8
"528","20200311_FAIRBANKS (AK)",11,6,-9
"529","20200312_FAIRBANKS (AK)",17,20,-9
"530","20200313_FAIRBANKS (AK)",12,20,-6
"531","20200314_FAIRBANKS (AK)",4,15,3
"532","20200315_FAIRBANKS (AK)",9,11,0
"533","20200316_FAIRBANKS (AK)",5,13,-5
"534","20200317_FAIRBANKS (AK)",-6,8,-12
"535","20200318_FAIRBANKS (AK)",-16,3,-21
"536","20200319_FAIRBANKS (AK)",-23,-2,-23
"537","20200320_FAIRBANKS (AK)",-31,-11,-21
"538","20200321_FAIRBANKS (AK)",-38,-12,-21
"539","20200322_FAIRBANKS (AK)",-32,-17,-25
"540","20200323_FAIRBANKS (AK)",-42,-24,-33
"541","20200324_FAIRBANKS (AK)",-36,-18,-35
"542","20200325_FAIRBANKS (AK)",-45,-26,-41
"543","20200326_FAIRBANKS (AK)",-37,-16,-38
"544","20200327_FAIRBANKS (AK)",-39,-18,-34
"545","20200328_FAIRBANKS (AK)",-44,-15,-25
"546","20200329_FAIRBANKS (AK)",-48,-34,-32
"547","20200330_FAIRBANKS (AK)",-39,-24,-40
"548","20200331_FAIRBANKS (AK)",-36,-24,-41
"549","20200401_FAIRBANKS (AK)",-35,-15,-41
"550","20200402_FAIRBANKS (AK)",-40,-24,-43
"551","20200403_FAIRBANKS (AK)",-41,-24,-38
"552","20200404_FAIRBANKS (AK)",-49,-25,-32
"553","20200405_FAIRBANKS (AK)",-42,-30,-33
"554","20200406_FAIRBANKS (AK)",-39,-26,-40
"555","20200407_FAIRBANKS (AK)",-36,-22,-42
"556","20200408_FAIRBANKS (AK)",-38,-20,-40
"557","20200409_FAIRBANKS (AK)",-36,-17,-41
"558","20200410_FAIRBANKS (AK)",-41,-18,-43
"559","20200411_FAIRBANKS (AK)",-39,-10,-33
"560","20200215_JUNEAU (AK)",2,-6,-1
"561","20200216_JUNEAU (AK)",-3,-4,0
"562","20200217_JUNEAU (AK)",-7,-5,-41
"563","20200218_JUNEAU (AK)",1,5,3
"564","20200219_JUNEAU (AK)",-2,-7,1
"565","20200220_JUNEAU (AK)",0,-5,2
"566","20200221_JUNEAU (AK)",2,-4,4
"567","20200222_JUNEAU (AK)",3,-4,3
"568","20200223_JUNEAU (AK)",-12,-7,0
"569","20200224_JUNEAU (AK)",1,2,1
"570","20200225_JUNEAU (AK)",3,-3,1
"571","20200226_JUNEAU (AK)",-1,-1,-1
"572","20200227_JUNEAU (AK)",2,4,1
"573","20200228_JUNEAU (AK)",7,-2,2
"574","20200229_JUNEAU (AK)",11,-2,10
"575","20200301_JUNEAU (AK)",8,2,5
"576","20200302_JUNEAU (AK)",10,9,3
"577","20200303_JUNEAU (AK)",8,8,3
"578","20200304_JUNEAU (AK)",4,0,2
"579","20200305_JUNEAU (AK)",8,6,2
"580","20200306_JUNEAU (AK)",2,-2,4
"581","20200307_JUNEAU (AK)",10,-1,4
"582","20200308_JUNEAU (AK)",-6,-7,-4
"583","20200309_JUNEAU (AK)",3,2,2
"584","20200310_JUNEAU (AK)",6,7,4
"585","20200311_JUNEAU (AK)",4,2,2
"586","20200312_JUNEAU (AK)",18,15,1
"587","20200313_JUNEAU (AK)",13,15,-5
"588","20200314_JUNEAU (AK)",14,11,-4
"589","20200315_JUNEAU (AK)",12,4,1
"590","20200316_JUNEAU (AK)",5,7,-10
"591","20200317_JUNEAU (AK)",-3,9,-11
"592","20200318_JUNEAU (AK)",-18,-1,-17
"593","20200319_JUNEAU (AK)",-23,4,-21
"594","20200320_JUNEAU (AK)",-30,-8,-22
"595","20200321_JUNEAU (AK)",-40,-14,-7
"596","20200322_JUNEAU (AK)",-43,-13,-17
"597","20200323_JUNEAU (AK)",-32,-12,-31
"598","20200324_JUNEAU (AK)",-29,-8,-36
"599","20200325_JUNEAU (AK)",-55,-27,-42
"600","20200326_JUNEAU (AK)",-50,-20,-43
"601","20200327_JUNEAU (AK)",-52,-26,-43
"602","20200328_JUNEAU (AK)",-57,-28,-30
"603","20200329_JUNEAU (AK)",-61,-34,-31
"604","20200330_JUNEAU (AK)",-48,-21,-53
"605","20200331_JUNEAU (AK)",-39,-12,-44
"606","20200401_JUNEAU (AK)",-38,-18,-45
"607","20200402_JUNEAU (AK)",-45,-16,-47
"608","20200403_JUNEAU (AK)",-53,-23,-46
"609","20200404_JUNEAU (AK)",-53,-22,-32
"610","20200405_JUNEAU (AK)",-52,-24,-29
"611","20200215_ALBUQUERQUE (NM) - SANTA FE (NM)",5.92780652072162,9.0521016903364,-0.0250822760223116
"612","20200216_ALBUQUERQUE (NM) - SANTA FE (NM)",12.1694194972446,10.3570957375628,0.897538996688017
"613","20200217_ALBUQUERQUE (NM) - SANTA FE (NM)",8.15172086559254,7.00571772307469,-26.4387172719211
"614","20200218_ALBUQUERQUE (NM) - SANTA FE (NM)",3.65307743765525,7.65675822836667,2.8708482205363
"615","20200219_ALBUQUERQUE (NM) - SANTA FE (NM)",2.11125861469931,6.54205943818419,1.90039514828432
"616","20200220_ALBUQUERQUE (NM) - SANTA FE (NM)",4.42236684488096,5.61354912647338,1.44305197600071
"617","20200221_ALBUQUERQUE (NM) - SANTA FE (NM)",3.56163794668091,6.17613293991361,3.85096686873506
"618","20200222_ALBUQUERQUE (NM) - SANTA FE (NM)",0.665694698686469,2.74620953230415,-0.0331361049027081
"619","20200223_ALBUQUERQUE (NM) - SANTA FE (NM)",1.73467296553083,0.915204393302185,0.234811855139953
"620","20200224_ALBUQUERQUE (NM) - SANTA FE (NM)",4.07549873210295,6.14219841422119,3.67522648426926
"621","20200225_ALBUQUERQUE (NM) - SANTA FE (NM)",3.97038462136808,5.35986963218021,3.06402957907892
"622","20200226_ALBUQUERQUE (NM) - SANTA FE (NM)",12.8374836003091,11.0969974953199,2.14564429394469
"623","20200227_ALBUQUERQUE (NM) - SANTA FE (NM)",13.7771332562397,12.0562189183723,1.88260051130736
"624","20200228_ALBUQUERQUE (NM) - SANTA FE (NM)",11.6606946727581,14.3506775081804,4.43925450764628
"625","20200229_ALBUQUERQUE (NM) - SANTA FE (NM)",11.595988881917,13.5928894051514,2.70699063294596
"626","20200301_ALBUQUERQUE (NM) - SANTA FE (NM)",18.8013166423804,16.6983950341995,4.23839515519855
"627","20200302_ALBUQUERQUE (NM) - SANTA FE (NM)",12.5528777892439,13.8660483615866,4.65388536551216
"628","20200303_ALBUQUERQUE (NM) - SANTA FE (NM)",15.2216947816572,19.3382142616379,3.18055424473265
"629","20200304_ALBUQUERQUE (NM) - SANTA FE (NM)",13.1514444692204,15.5439236876358,1.76761184200291
"630","20200305_ALBUQUERQUE (NM) - SANTA FE (NM)",13.2714170888669,15.8149129584783,2.08798686987591
"631","20200306_ALBUQUERQUE (NM) - SANTA FE (NM)",8.87212545180176,12.9808648665467,3.84917625584036
"632","20200307_ALBUQUERQUE (NM) - SANTA FE (NM)",10.3224995981103,14.5493479016174,3.28800346402958
"633","20200308_ALBUQUERQUE (NM) - SANTA FE (NM)",11.3521533507226,11.3262156513983,1.61332329041325
"634","20200309_ALBUQUERQUE (NM) - SANTA FE (NM)",13.04388635079,16.3578853343981,2.35301572814628
"635","20200310_ALBUQUERQUE (NM) - SANTA FE (NM)",12.6364428357334,16.1424359180456,1.17375582740006
"636","20200311_ALBUQUERQUE (NM) - SANTA FE (NM)",13.0609809219089,23.898404368411,-0.576953313385778
"637","20200312_ALBUQUERQUE (NM) - SANTA FE (NM)",13.994926856082,39.0080466088291,-4.38425733383807
"638","20200313_ALBUQUERQUE (NM) - SANTA FE (NM)",1.50294390657491,40.6382583398586,-7.56313401334792
"639","20200314_ALBUQUERQUE (NM) - SANTA FE (NM)",-4.95613676845281,25.943612091245,-2.73693466266442
"640","20200315_ALBUQUERQUE (NM) - SANTA FE (NM)",-4.60085538960649,18.8519278864835,-4.85115977443446
"641","20200316_ALBUQUERQUE (NM) - SANTA FE (NM)",-1.28136372052753,27.7614813887563,-20.1578428534545
"642","20200317_ALBUQUERQUE (NM) - SANTA FE (NM)",-10.9638185843824,24.4155112387241,-25.6724165538752
"643","20200318_ALBUQUERQUE (NM) - SANTA FE (NM)",-14.977573666518,22.7221997073942,-29.7222310021359
"644","20200319_ALBUQUERQUE (NM) - SANTA FE (NM)",-24.8872398298609,15.9826767957314,-34.3643771955217
"645","20200320_ALBUQUERQUE (NM) - SANTA FE (NM)",-27.9708404420268,14.3073579514517,-33.2209734545398
"646","20200321_ALBUQUERQUE (NM) - SANTA FE (NM)",-37.5616783949305,3.49663760961216,-24.227366352242
"647","20200322_ALBUQUERQUE (NM) - SANTA FE (NM)",-36.1979080995027,-2.8084987995167,-26.7622809701357
"648","20200323_ALBUQUERQUE (NM) - SANTA FE (NM)",-26.0880942133075,13.1403087549718,-36.4432329559892
"649","20200324_ALBUQUERQUE (NM) - SANTA FE (NM)",-38.8274965126349,-7.32471025051986,-43.116537111269
"650","20200325_ALBUQUERQUE (NM) - SANTA FE (NM)",-40.1421045535395,-10.5587023371828,-45.2808949434502
"651","20200326_ALBUQUERQUE (NM) - SANTA FE (NM)",-41.98231166932,-14.0532112280192,-46.9050301028319
"652","20200327_ALBUQUERQUE (NM) - SANTA FE (NM)",-43.2089146904931,-12.29838725569,-44.8273637594055
"653","20200328_ALBUQUERQUE (NM) - SANTA FE (NM)",-47.26858311856,-17.2884701746016,-34.1561997313821
"654","20200329_ALBUQUERQUE (NM) - SANTA FE (NM)",-43.73989390113,-18.5600101639191,-34.6457163747997
"655","20200330_ALBUQUERQUE (NM) - SANTA FE (NM)",-37.8482449089655,-11.7464610374457,-44.6772789736516
"656","20200331_ALBUQUERQUE (NM) - SANTA FE (NM)",-34.1378663029781,-7.26533585011331,-45.8164743646254
"657","20200401_ALBUQUERQUE (NM) - SANTA FE (NM)",-33.0175255005471,-3.5629224378886,-46.620385399219
"658","20200402_ALBUQUERQUE (NM) - SANTA FE (NM)",-35.1237757922412,-5.33940385502932,-47.6678628285772
"659","20200403_ALBUQUERQUE (NM) - SANTA FE (NM)",-35.2660716971152,-1.58211098377403,-45.1343924206203
"660","20200404_ALBUQUERQUE (NM) - SANTA FE (NM)",-44.1676906642329,-11.1523830760375,-35.3632330597027
"661","20200405_ALBUQUERQUE (NM) - SANTA FE (NM)",-40.9254476532237,-11.213527865214,-35.6866925258895
"662","20200406_ALBUQUERQUE (NM) - SANTA FE (NM)",-35.2778153598342,-5.70428562308321,-46.160905153257
"663","20200407_ALBUQUERQUE (NM) - SANTA FE (NM)",-37.1566995779078,-5.19921204546515,-47.7130184379888
"664","20200408_ALBUQUERQUE (NM) - SANTA FE (NM)",-37.367979555907,-6.69505005438826,-48.9043988194187
"665","20200409_ALBUQUERQUE (NM) - SANTA FE (NM)",-36.6506726710652,-5.21061946142117,-49.1811215031295
"666","20200410_ALBUQUERQUE (NM) - SANTA FE (NM)",-39.298406778682,-2.48773042680858,-51.7220653751453
"667","20200411_ALBUQUERQUE (NM) - SANTA FE (NM)",-48.8623270635507,-12.6267950836149,-37.7346814971827
"668","20200215_TUCSON (AZ) - SIERRA VISTA (AZ)",2.84375453321985,5.99053233102882,-0.211773584272819
"669","20200216_TUCSON (AZ) - SIERRA VISTA (AZ)",5.87151859196619,6.88464553889241,-1.10588679213641
"670","20200217_TUCSON (AZ) - SIERRA VISTA (AZ)",3.39761274877682,4.39427294490539,-13.550750680245
"671","20200218_TUCSON (AZ) - SIERRA VISTA (AZ)",1.96093863330496,6.01312694692621,2.77692910777848
"672","20200219_TUCSON (AZ) - SIERRA VISTA (AZ)",3,5.86817878809477,0.317660376409229
"673","20200220_TUCSON (AZ) - SIERRA VISTA (AZ)",5.85505184116855,6.35338193923284,-13.5081172411191
"674","20200221_TUCSON (AZ) - SIERRA VISTA (AZ)",-1.74916504903214,2.34208463128414,-12.2295182314049
"675","20200222_TUCSON (AZ) - SIERRA VISTA (AZ)",-4.79952372367588,-2.49650045908677,-3.88281589991489
"676","20200223_TUCSON (AZ) - SIERRA VISTA (AZ)",1.31766037640923,2.38631544082812,-0.710103682337108
"677","20200224_TUCSON (AZ) - SIERRA VISTA (AZ)",2.81599047447352,4.6042168902007,3.10588679213641
"678","20200225_TUCSON (AZ) - SIERRA VISTA (AZ)",3.10588679213641,4.85688148014607,2.92187726660993
"679","20200226_TUCSON (AZ) - SIERRA VISTA (AZ)",7.77692910777848,8.01312694692622,1.13365085088275
"680","20200227_TUCSON (AZ) - SIERRA VISTA (AZ)",8.10588679213641,9.73452793721202,1.21177358427282
"681","20200228_TUCSON (AZ) - SIERRA VISTA (AZ)",5.02776405874634,13.371678329008,2.60755669407212
"682","20200229_TUCSON (AZ) - SIERRA VISTA (AZ)",3.34542443515557,14.0982487621427,1.50166990193571
"683","20200301_TUCSON (AZ) - SIERRA VISTA (AZ)",8.76563179982978,12.0149565859037,0.395783109799302
"684","20200302_TUCSON (AZ) - SIERRA VISTA (AZ)",6.592919582252,9.81782011345103,3.06682542544137
"685","20200303_TUCSON (AZ) - SIERRA VISTA (AZ)",7.10771643111392,10.1824993606326,2.80469316652482
"686","20200304_TUCSON (AZ) - SIERRA VISTA (AZ)",8.06682542544137,12.0521883136213,2.13365085088275
"687","20200305_TUCSON (AZ) - SIERRA VISTA (AZ)",7.15624546678015,10.1138442962137,1.17271221757778
"688","20200306_TUCSON (AZ) - SIERRA VISTA (AZ)",3.03906136669504,12.4836929862442,2.42354716854564
"689","20200307_TUCSON (AZ) - SIERRA VISTA (AZ)",3.63532075281846,11.7284000721123,0.340254992306628
"690","20200308_TUCSON (AZ) - SIERRA VISTA (AZ)",5.05218831362125,5.90906979376732,-2.06682542544137
"691","20200309_TUCSON (AZ) - SIERRA VISTA (AZ)",6.91057995866123,8.81782011345103,-1.04852903566622
"692","20200310_TUCSON (AZ) - SIERRA VISTA (AZ)",4.93834401740756,6.99053233102882,-0.730868659256992
"693","20200311_TUCSON (AZ) - SIERRA VISTA (AZ)",5.02776405874634,9.92370690558744,-2.8367554513934
"694","20200312_TUCSON (AZ) - SIERRA VISTA (AZ)",5.12235354293405,16.7232306292633,-4.69180729256196
"695","20200313_TUCSON (AZ) - SIERRA VISTA (AZ)",0.306363068460529,22.1486074367865,-8.38727386307894
"696","20200314_TUCSON (AZ) - SIERRA VISTA (AZ)",-5.31098076866638,19.1128858739629,-1.55385821555696
"697","20200315_TUCSON (AZ) - SIERRA VISTA (AZ)",-2.63993845302431,19.2578340327943,-5.14677779780896
"698","20200316_TUCSON (AZ) - SIERRA VISTA (AZ)",-0.314320572537807,23.9740655802312,-20.8550518411686
"699","20200317_TUCSON (AZ) - SIERRA VISTA (AZ)",-8.15807510575766,20.6206836409983,-23.3533819392328
"700","20200318_TUCSON (AZ) - SIERRA VISTA (AZ)",-25.1806697216551,5.10771643111392,-30.0634856215699
"701","20200319_TUCSON (AZ) - SIERRA VISTA (AZ)",-23.8126506706021,8.38631544082812,-31.6677025117706
"702","20200320_TUCSON (AZ) - SIERRA VISTA (AZ)",-29.6677025117706,6.67804139746852,-32.20509397653
"703","20200321_TUCSON (AZ) - SIERRA VISTA (AZ)",-38.426335229774,-1.65704415198917,-22.7900560547047
"704","20200322_TUCSON (AZ) - SIERRA VISTA (AZ)",-39.0564865397435,-8.3817849461464,-29.1971364724527
"705","20200323_TUCSON (AZ) - SIERRA VISTA (AZ)",-32.1623733318799,-7.97987397124733,-34.6286411450756
"706","20200324_TUCSON (AZ) - SIERRA VISTA (AZ)",-33.1233119651849,-8.43914270261659,-36.8126506706021
"707","20200325_TUCSON (AZ) - SIERRA VISTA (AZ)",-34.0451892317948,-9.2551331770901,-38.8126506706021
"708","20200326_TUCSON (AZ) - SIERRA VISTA (AZ)",-35.4409723415941,-12.7958644457209,-40.8404147293484
"709","20200327_TUCSON (AZ) - SIERRA VISTA (AZ)",-40.2569628160676,-14.6118549201944,-40.4168675608028
"710","20200328_TUCSON (AZ) - SIERRA VISTA (AZ)",-42.5712833886054,-14.3723172771752,-30.2606220940226
"711","20200329_TUCSON (AZ) - SIERRA VISTA (AZ)",-42.872477014217,-17.7403363282282,-35.14160835496
"712","20200330_TUCSON (AZ) - SIERRA VISTA (AZ)",-34.0564865397435,-11.3497226612778,-40.8404147293484
"713","20200331_TUCSON (AZ) - SIERRA VISTA (AZ)",-34.833415647522,-9.22736911834377,-42.06348562157
"714","20200401_TUCSON (AZ) - SIERRA VISTA (AZ)",-39.9393024396584,-13.4669067613629,-45.8794760960435
"715","20200402_TUCSON (AZ) - SIERRA VISTA (AZ)",-40.1510760239312,-14.2047745024464,-46.0244242548749
"716","20200403_TUCSON (AZ) - SIERRA VISTA (AZ)",-41.0451892317948,-10.9798739712473,-44.7735893039071
"717","20200404_TUCSON (AZ) - SIERRA VISTA (AZ)",-46.5712833886054,-16.2160718103951,-34.6841692625683
"718","20200405_TUCSON (AZ) - SIERRA VISTA (AZ)",-45.0842505984898,-17.9243458537547,-38.3924433059279
"719","20200406_TUCSON (AZ) - SIERRA VISTA (AZ)",-39.3350855494577,-16.3106612945828,-45.0521883136213
"720","20200407_TUCSON (AZ) - SIERRA VISTA (AZ)",-39.1233119651849,-14.2828972358364,-46.2084337804014
"721","20200408_TUCSON (AZ) - SIERRA VISTA (AZ)",-41.0451892317948,-14.3497226612778,-47.9853628881799
"722","20200409_TUCSON (AZ) - SIERRA VISTA (AZ)",-38.2569628160676,-12.2438358691414,-48.2752592058428
"723","20200410_TUCSON (AZ) - SIERRA VISTA (AZ)",-40.3741469161527,-11.0579967046374,-50.3256178804865
"724","20200411_TUCSON (AZ) - SIERRA VISTA (AZ)",-46.7943542808269,-15.5563268027017,-38.3533819392328
"725","20200215_PHOENIX (AZ)",3.721800943965,1.14780453575274,-0.85296670140131
"726","20200216_PHOENIX (AZ)",8.03725432254181,2.14337710386268,-0.233627403712002
"727","20200217_PHOENIX (AZ)",10.3927971857705,1.08096444238814,-27.7910559917907
"728","20200218_PHOENIX (AZ)",2.07770621082355,1.64377965090272,1.12074854938555
"729","20200219_PHOENIX (AZ)",4.90578289525237,0.867094180938706,1.19703405580786
"730","20200220_PHOENIX (AZ)",4.3021776888767,1.79523225630983,1.82500074432636
"731","20200221_PHOENIX (AZ)",3.32387221432891,0.461558265000014,1.70412927508282
"732","20200222_PHOENIX (AZ)",-0.924490301898634,-5.31052990305101,-4.04745642693054
"733","20200223_PHOENIX (AZ)",7.45632135430342,0.979362132896146,1.4690642414018
"734","20200224_PHOENIX (AZ)",5.44300081698076,1.32356902572529,2.82575053817349
"735","20200225_PHOENIX (AZ)",6.77611653274464,0.51778044717117,2.06900495769174
"736","20200226_PHOENIX (AZ)",10.1541736433944,2.98196611388029,2.03595836083079
"737","20200227_PHOENIX (AZ)",8.95317904320849,3.15621257601443,1.8437294210964
"738","20200228_PHOENIX (AZ)",7.75693843551387,3.26328755618458,2.66327419905238
"739","20200229_PHOENIX (AZ)",7.83818438148701,3.68955316733285,2.70336261228911
"740","20200301_PHOENIX (AZ)",13.5824152439644,6.818410519565,2.60154430405224
"741","20200302_PHOENIX (AZ)",8.8215282563639,3.47765459201874,2.85209075338431
"742","20200303_PHOENIX (AZ)",10.6267403309266,6.36341556480489,2.84941519693414
"743","20200304_PHOENIX (AZ)",9.45860129843396,7.37412327030883,2.94008602038194
"744","20200305_PHOENIX (AZ)",8.93008300471857,5.06569123077606,2.00803543687574
"745","20200306_PHOENIX (AZ)",6.70241247589616,4.00243189231141,0.966955745368418
"746","20200307_PHOENIX (AZ)",6.00258561144102,3.98841223037577,1.04725588697305
"747","20200308_PHOENIX (AZ)",10.9867080066859,3.62923217531876,1.69802030833018
"748","20200309_PHOENIX (AZ)",8.98712592024694,3.7541874152028,-8.36054559310699
"749","20200310_PHOENIX (AZ)",6.55058007463526,1.75060697187409,-9.4670767733194
"750","20200311_PHOENIX (AZ)",6.53085995357961,3.84347355467803,-11.1503283529528
"751","20200312_PHOENIX (AZ)",6.33143236338323,15.3304219061002,-13.0409127432143
"752","20200313_PHOENIX (AZ)",1.15907359405883,20.4604945359139,-12.90723099817
"753","20200314_PHOENIX (AZ)",-3.31695042092341,18.0305763789354,-1.9813644424612
"754","20200315_PHOENIX (AZ)",-0.978747701492799,15.3410561835803,-4.098917594213
"755","20200316_PHOENIX (AZ)",0.274251477099681,22.8645600008329,-19.3947419324612
"756","20200317_PHOENIX (AZ)",-7.75627211402751,19.2371723342933,-24.7637252411024
"757","20200318_PHOENIX (AZ)",-21.2526508521213,6.2532002837025,-30.9452833362771
"758","20200319_PHOENIX (AZ)",-23.05963232287,8.22468957024331,-33.171552157003
"759","20200320_PHOENIX (AZ)",-26.7025357692197,5.67549854796996,-33.5334502093155
"760","20200321_PHOENIX (AZ)",-35.5588000472716,-1.48509730765739,-22.6014420021813
"761","20200322_PHOENIX (AZ)",-36.2471077669497,-10.0198524169784,-28.6397823900237
"762","20200323_PHOENIX (AZ)",-30.1246802364821,-9.3498308324272,-37.3119019703004
"763","20200324_PHOENIX (AZ)",-30.7881040756389,-8.99019644553568,-40.0807607800833
"764","20200325_PHOENIX (AZ)",-32.7292221068034,-11.6509471027804,-41.2090939694222
"765","20200326_PHOENIX (AZ)",-33.2399004958949,-12.0954180730477,-42.3250795607251
"766","20200327_PHOENIX (AZ)",-36.9238553219517,-14.17819337471,-41.3711983873599
"767","20200328_PHOENIX (AZ)",-40.1955587370307,-14.76723426042,-29.0140249352071
"768","20200329_PHOENIX (AZ)",-38.7482054428431,-17.5443560974211,-33.0337975311745
"769","20200330_PHOENIX (AZ)",-28.579040061928,-7.30396717730804,-42.9210997618338
"770","20200331_PHOENIX (AZ)",-31.2308558803335,-9.69104446614813,-44.8075993986208
"771","20200401_PHOENIX (AZ)",-37.6513162521241,-15.7866450133148,-46.9064747991186
"772","20200402_PHOENIX (AZ)",-38.0470768614232,-15.3103446386309,-47.2071793610995
"773","20200403_PHOENIX (AZ)",-37.8916918382925,-14.0341454923322,-45.8868638543977
"774","20200404_PHOENIX (AZ)",-43.0634644924427,-16.464653277209,-34.3856048539452
"775","20200405_PHOENIX (AZ)",-42.723927106653,-20.0107674953273,-37.6030642725075
"776","20200406_PHOENIX (AZ)",-37.1647067841012,-18.2199298886421,-47.1010202739229
"777","20200407_PHOENIX (AZ)",-37.0811741828357,-15.8978771654611,-47.9926879816102
"778","20200408_PHOENIX (AZ)",-37.5626477005605,-17.0970323357592,-49.017221060824
"779","20200409_PHOENIX (AZ)",-36.2396029676274,-14.5371692272089,-49.046870434019
"780","20200410_PHOENIX (AZ)",-37.4801049175289,-13.9565477851405,-49.8983139822643
"781","20200411_PHOENIX (AZ)",-41.6085268618332,-13.1435198952862,-36.3275824773933
"782","20200215_YUMA (AZ) - EL CENTRO (CA)",2.92884072723524,-2.78652218170573,-1.14231854552951
"783","20200216_YUMA (AZ) - EL CENTRO (CA)",5.39326109085286,-2.32210181808811,-1.60673890914713
"784","20200217_YUMA (AZ) - EL CENTRO (CA)",4.60673890914714,-1.39326109085287,-28.0711592727648
"785","20200218_YUMA (AZ) - EL CENTRO (CA)",3.07115927276476,-1.85768145447049,2.39326109085287
"786","20200219_YUMA (AZ) - EL CENTRO (CA)",3.07115927276476,-0.78652218170573,2.92884072723524
"787","20200220_YUMA (AZ) - EL CENTRO (CA)",3.14231854552951,-1.25094254532335,1.46442036361762
"788","20200221_YUMA (AZ) - EL CENTRO (CA)",2.14231854552951,-1.25094254532335,1
"789","20200222_YUMA (AZ) - EL CENTRO (CA)",0.535579636382378,-3.25094254532335,-2.21347781829427
"790","20200223_YUMA (AZ) - EL CENTRO (CA)",4.53557963638238,-1.25094254532335,-2.07115927276476
"791","20200224_YUMA (AZ) - EL CENTRO (CA)",1.92884072723524,-0.464420363617622,6.17978327255859
"792","20200225_YUMA (AZ) - EL CENTRO (CA)",3.53557963638238,-1.78652218170573,2.39326109085287
"793","20200226_YUMA (AZ) - EL CENTRO (CA)",7.53557963638238,1.74905745467665,2.46442036361762
"794","20200227_YUMA (AZ) - EL CENTRO (CA)",9,1.21347781829427,1.92884072723524
"795","20200228_YUMA (AZ) - EL CENTRO (CA)",6.07115927276476,3.67789818191189,-5.03746472702908
"796","20200229_YUMA (AZ) - EL CENTRO (CA)",8.32210181808811,2.60673890914713,-0.535579636382378
"797","20200301_YUMA (AZ) - EL CENTRO (CA)",10.9288407272352,2.82021672744141,-2
"798","20200302_YUMA (AZ) - EL CENTRO (CA)",5.78652218170573,2,4.85768145447049
"799","20200303_YUMA (AZ) - EL CENTRO (CA)",9.85768145447049,4.14231854552951,3.46442036361762
"800","20200304_YUMA (AZ) - EL CENTRO (CA)",8.78652218170573,4.74905745467665,2
"801","20200305_YUMA (AZ) - EL CENTRO (CA)",9.92884072723524,3.21347781829427,2
"802","20200306_YUMA (AZ) - EL CENTRO (CA)",5.53557963638238,2.74905745467665,2
"803","20200307_YUMA (AZ) - EL CENTRO (CA)",8.46442036361762,-1.64420363617622,-0.535579636382378
"804","20200308_YUMA (AZ) - EL CENTRO (CA)",11.9288407272352,5.28463709105903,-2.85768145447049
"805","20200309_YUMA (AZ) - EL CENTRO (CA)",6.32210181808811,3.67789818191189,3.39326109085287
"806","20200310_YUMA (AZ) - EL CENTRO (CA)",0.606738909147135,-3.32210181808811,-0.393261090852865
"807","20200311_YUMA (AZ) - EL CENTRO (CA)",7.14231854552951,7.35579636382378,0.464420363617622
"808","20200312_YUMA (AZ) - EL CENTRO (CA)",5.74905745467665,14.9625352729709,-4.46442036361762
"809","20200313_YUMA (AZ) - EL CENTRO (CA)",2.21347781829427,16.3557963638238,-0.464420363617622
"810","20200314_YUMA (AZ) - EL CENTRO (CA)",-2.32210181808811,12.9625352729709,-0.928840727235243
"811","20200315_YUMA (AZ) - EL CENTRO (CA)",0.21347781829427,14.9625352729709,-1.25094254532335
"812","20200316_YUMA (AZ) - EL CENTRO (CA)",0.857681454470487,19.7490574546766,-9.14231854552951
"813","20200317_YUMA (AZ) - EL CENTRO (CA)",-9.39326109085287,15.7490574546766,-16.4644203636176
"814","20200318_YUMA (AZ) - EL CENTRO (CA)",-18.3932610908529,7.14231854552951,-24.3221018180881
"815","20200319_YUMA (AZ) - EL CENTRO (CA)",-20.7865221817057,5.21347781829427,-24.3221018180881
"816","20200320_YUMA (AZ) - EL CENTRO (CA)",-29.5730443634115,4.96253527297092,-26.6442036361762
"817","20200321_YUMA (AZ) - EL CENTRO (CA)",-42.1086239997938,-8.03746472702908,-18.9288407272352
"818","20200322_YUMA (AZ) - EL CENTRO (CA)",-45.5730443634115,-18.0374647270291,-23.1086239997938
"819","20200323_YUMA (AZ) - EL CENTRO (CA)",-37.715362908941,-17.1086239997938,-28.715362908941
"820","20200324_YUMA (AZ) - EL CENTRO (CA)",-37.715362908941,-18.5730443634115,-33.6442036361762
"821","20200325_YUMA (AZ) - EL CENTRO (CA)",-40.1086239997938,-21.5018850906467,-36.1797832725586
"822","20200326_YUMA (AZ) - EL CENTRO (CA)",-41.2509425453234,-20.0374647270291,-36.6442036361762
"823","20200327_YUMA (AZ) - EL CENTRO (CA)",-42.6442036361762,-20.1797832725586,-35.6442036361762
"824","20200328_YUMA (AZ) - EL CENTRO (CA)",-45.715362908941,-22.1797832725586,-25.4644203636176
